schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_favorite,away_favorite,over,team_away_current_win_pct,team_home_current_win_pct,team_home_lastseason_win_pct,team_away_lastseason_win_pct,team_home_division,team_away_division,division_game,elo_prob1,elo_prob2,result
2013-09-22,2013,3,0,MIN,27.0,31.0,CLE,MIN,-7.0,40.5,Mall of America Field,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.0,0.625,0.3125,NFC North,AFC North,0,0.736731348,0.263268652,0
2002-10-27,2002,8,0,NYJ,21.0,24.0,CLE,NYJ,-3.0,44.0,Giants Stadium,0,54.0,14.0,66,,1,0,1.0,0.42857142857142855,0.3333333333333333,0.625,0.4375,AFC East,AFC North,0,0.617751218,0.382248782,0
2007-12-09,2007,14,0,NYJ,18.0,24.0,CLE,CLE,-3.5,47.5,Giants Stadium,0,39.0,8.0,53,,0,1,0.0,0.5833333333333334,0.25,0.625,0.25,AFC East,AFC North,0,0.5158307360000001,0.484169264,0
2013-12-22,2013,16,0,NYJ,24.0,13.0,CLE,NYJ,-1.5,42.0,MetLife Stadium,0,70.0,12.0,65,,1,0,0.0,0.2857142857142857,0.42857142857142855,0.375,0.3125,AFC East,AFC North,0,0.630554635,0.369445365,1
2015-09-13,2015,1,0,NYJ,31.0,10.0,CLE,NYJ,-3.5,38.5,MetLife Stadium,0,76.0,7.0,,,1,0,1.0,0.0,0.0,0.25,0.4375,AFC East,AFC North,0,0.6176764539999999,0.382323546,1
2008-12-15,2008,15,0,PHI,30.0,10.0,CLE,PHI,-16.0,40.0,Lincoln Financial Field,0,52.0,12.0,74,,1,0,0.0,0.3076923076923077,0.5833333333333334,0.5,0.625,NFC East,AFC North,0,0.7877246999999999,0.21227529999999997,1
2016-09-11,2016,1,0,PHI,29.0,10.0,CLE,PHI,-3.5,41.0,Lincoln Financial Field,0,83.0,9.0,,,1,0,0.0,0.0,0.0,0.4375,0.1875,NFC East,AFC North,0,0.713294764,0.28670523600000003,1
2006-11-05,2006,9,0,LAC,32.0,25.0,CLE,LAC,-13.5,42.0,Qualcomm Stadium,0,66.0,5.0,57,,1,0,1.0,0.2857142857142857,0.7142857142857143,0.5625,0.375,AFC West,AFC North,0,0.8350911759999999,0.164908824,1
2015-10-04,2015,4,0,LAC,30.0,27.0,CLE,LAC,-5.0,44.5,Qualcomm Stadium,0,68.0,7.0,,,1,0,1.0,0.3333333333333333,0.3333333333333333,0.5625,0.4375,AFC West,AFC North,0,0.7283399290000001,0.271660071,1
2017-12-03,2017,13,0,LAC,19.0,10.0,CLE,LAC,-13.5,43.5,StubHub Center,0,68.0,7.0,,,1,0,0.0,0.0,0.45454545454545453,0.3125,0.0625,AFC West,AFC North,0,0.890004114,0.109995886,1
2003-09-21,2003,3,0,SF,12.0,13.0,CLE,SF,-7.0,44.5,Candlestick Park,0,70.0,9.0,62,,1,0,0.0,0.0,0.5,0.625,0.5625,NFC West,AFC North,0,0.69991451,0.30008549,0
2011-10-30,2011,8,0,SF,20.0,10.0,CLE,SF,-9.5,38.5,Candlestick Park,0,67.0,5.0,68,,1,0,0.0,0.5,0.8333333333333334,0.375,0.3125,NFC West,AFC North,0,0.757461552,0.24253844800000002,1
2001-12-30,2001,16,0,TEN,38.0,41.0,CLE,TEN,-5.0,37.5,Nissan Stadium,0,24.0,7.0,59,,1,0,1.0,0.42857142857142855,0.5,0.8125,0.1875,AFC South,AFC North,0,0.7916510590000001,0.208348941,0
2002-09-22,2002,3,0,TEN,28.0,31.0,CLE,TEN,-4.5,40.5,Nissan Stadium,0,72.0,7.0,77,,1,0,1.0,0.5,0.5,0.4375,0.4375,AFC South,AFC North,0,0.660408065,0.339591935,0
2008-12-07,2008,14,0,TEN,28.0,9.0,CLE,TEN,-13.5,36.5,Nissan Stadium,0,31.0,7.0,53,,1,0,1.0,0.3333333333333333,0.9166666666666666,0.625,0.625,AFC South,AFC North,0,0.825141772,0.174858228,1
2014-10-05,2014,5,0,TEN,28.0,29.0,CLE,CLE,-1.0,44.0,Nissan Stadium,0,71.0,13.0,,,0,1,1.0,0.3333333333333333,0.25,0.4375,0.25,AFC South,AFC North,0,0.65190159,0.34809841,0
2016-10-16,2016,6,0,TEN,28.0,26.0,CLE,TEN,-7.5,44.5,Nissan Stadium,0,79.0,7.0,,,1,0,1.0,0.0,0.4,0.1875,0.1875,AFC South,AFC North,0,0.645717203,0.35428279700000004,1
2003-12-14,2003,15,0,DEN,23.0,20.0,CLE,DEN,-11.5,42.0,Sports Authority Field at Mile High,0,39.0,12.0,48,,1,0,1.0,0.3076923076923077,0.6153846153846154,0.5625,0.5625,AFC West,AFC North,0,0.7959035529999999,0.204096447,1
2009-09-20,2009,2,0,DEN,27.0,6.0,CLE,DEN,-3.0,38.5,Sports Authority Field at Mile High,0,82.0,15.0,,,1,0,0.0,0.0,1.0,0.5,0.25,AFC West,AFC North,0,0.688405723,0.311594277,1
2012-12-23,2012,16,0,DEN,34.0,12.0,CLE,DEN,-11.0,44.0,Sports Authority Field at Mile High,0,51.0,3.0,22,,1,0,1.0,0.35714285714285715,0.7857142857142857,0.5,0.25,AFC West,AFC North,0,0.8727692890000001,0.127230711,1
2018-12-15,2018,15,0,DEN,16.0,17.0,CLE,DEN,-1.0,47.0,Sports Authority Field at Mile High,0,46.0,0.0,,,1,0,0.0,0.4166666666666667,0.46153846153846156,0.3125,0.0,AFC West,AFC North,0,0.692237835,0.307762165,0
2007-12-02,2007,13,0,ARI,27.0,21.0,CLE,PICK,0.0,52.0,University of Phoenix Stadium,0,72.0,0.0,,DOME,0,0,0.0,0.6363636363636364,0.45454545454545453,0.3125,0.25,NFC West,AFC North,0,0.511247669,0.48875233100000004,1
2011-12-18,2011,15,0,ARI,20.0,17.0,CLE,ARI,-6.5,37.5,University of Phoenix Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.3076923076923077,0.46153846153846156,0.3125,0.3125,NFC West,AFC North,0,0.6620366879999999,0.337963312,1
2006-11-12,2006,10,0,ATL,13.0,17.0,CLE,ATL,-7.5,41.5,Georgia Dome,0,72.0,0.0,,DOME,1,0,0.0,0.25,0.625,0.5,0.375,NFC South,AFC North,0,0.703424635,0.296575365,0
2014-11-23,2014,12,0,ATL,24.0,26.0,CLE,ATL,-3.0,48.5,Georgia Dome,0,72.0,0.0,,DOME,1,0,1.0,0.6,0.4,0.25,0.25,NFC South,AFC North,0,0.597605472,0.402394528,0
2001-11-04,2001,8,0,CHI,27.0,21.0,CLE,CHI,-4.5,34.0,Soldier Field,0,53.0,8.0,58,,1,0,1.0,0.6666666666666666,0.8333333333333334,0.3125,0.1875,NFC North,AFC North,0,0.723971479,0.276028521,1
2009-11-01,2009,8,0,CHI,30.0,6.0,CLE,CHI,-13.5,40.0,Soldier Field,0,48.0,5.0,65,,1,0,0.0,0.14285714285714285,0.5,0.5625,0.25,NFC North,AFC North,0,0.7797620740000001,0.22023792600000003,1
2017-12-24,2017,16,0,CHI,20.0,3.0,CLE,CHI,-5.5,37.0,Soldier Field,0,24.0,8.0,,,1,0,0.0,0.0,0.2857142857142857,0.1875,0.0625,NFC North,AFC North,0,0.821432119,0.178567881,1
2005-09-25,2005,3,0,IND,13.0,6.0,CLE,IND,-13.5,47.0,RCA Dome,0,72.0,0.0,,DOME,1,0,0.0,0.5,1.0,0.75,0.25,AFC South,AFC North,0,0.85413703,0.14586297,1
2011-09-18,2011,2,0,IND,19.0,27.0,CLE,CLE,-1.5,39.0,Lucas Oil Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.0,0.0,0.625,0.3125,AFC South,AFC North,0,0.7392668590000001,0.260733141,0
2012-10-21,2012,7,0,IND,17.0,13.0,CLE,IND,-1.0,46.5,Lucas Oil Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.16666666666666666,0.4,0.125,0.25,AFC South,AFC North,0,0.586506979,0.413493021,1
2017-09-24,2017,3,0,IND,31.0,28.0,CLE,CLE,-1.0,42.0,Lucas Oil Stadium,0,72.0,0.0,,DOME,0,1,1.0,0.0,0.0,0.5,0.0625,AFC South,AFC North,0,0.759998706,0.24000129399999998,1
2004-12-26,2004,16,0,MIA,10.0,7.0,CLE,MIA,-9.0,40.5,Sun Life Stadium,0,69.0,16.0,79,,1,0,0.0,0.21428571428571427,0.21428571428571427,0.625,0.3125,AFC East,AFC North,0,0.71390963,0.28609037,1
2010-12-05,2010,13,0,MIA,10.0,13.0,CLE,MIA,-6.0,43.5,Sun Life Stadium,0,76.0,1.0,52,,1,0,0.0,0.36363636363636365,0.5454545454545454,0.4375,0.3125,AFC East,AFC North,0,0.669155178,0.330844822,0
2016-09-25,2016,3,0,MIA,30.0,24.0,CLE,MIA,-10.0,42.5,Sun Life Stadium,0,85.0,7.0,,,1,0,1.0,0.0,0.0,0.375,0.1875,AFC East,AFC North,0,0.678166505,0.321833495,1
2001-12-09,2001,13,0,NE,27.0,16.0,CLE,NE,-5.0,36.5,Foxboro Stadium,0,34.0,12.0,84,,1,0,1.0,0.5454545454545454,0.5833333333333334,0.3125,0.1875,AFC East,AFC North,0,0.723151677,0.276848323,1
2003-10-26,2003,8,0,NE,9.0,3.0,CLE,NE,-4.5,37.5,Gillette Stadium,0,56.0,14.0,88,,1,0,0.0,0.42857142857142855,0.7142857142857143,0.5625,0.5625,AFC East,AFC North,0,0.777556605,0.222443395,1
2007-10-07,2007,5,0,NE,34.0,17.0,CLE,NE,-15.5,48.0,Gillette Stadium,0,62.0,10.0,78,,1,0,1.0,0.5,1.0,0.75,0.25,AFC East,AFC North,0,0.883158731,0.116841269,1
2013-12-08,2013,14,0,NE,27.0,26.0,CLE,NE,-9.5,47.5,Gillette Stadium,0,31.0,5.0,46,,1,0,1.0,0.3333333333333333,0.75,0.75,0.3125,AFC East,AFC North,0,0.8837650290000001,0.11623497099999999,1
2003-11-30,2003,13,0,SEA,34.0,7.0,CLE,SEA,-6.5,42.0,CenturyLink Field,0,40.0,13.0,91,,1,0,0.0,0.36363636363636365,0.6363636363636364,0.4375,0.5625,NFC West,AFC North,0,0.6954049809999999,0.30459501899999997,1
2015-12-20,2015,15,0,SEA,30.0,13.0,CLE,SEA,-14.5,45.5,CenturyLink Field,0,44.0,8.0,,,1,0,0.0,0.23076923076923078,0.6153846153846154,0.75,0.4375,NFC West,AFC North,0,0.9109294240000001,0.089070576,1
2006-10-08,2006,5,0,CAR,20.0,12.0,CLE,CAR,-7.5,38.0,Bank of America Stadium,0,58.0,13.0,89,,1,0,0.0,0.25,0.5,0.6875,0.375,NFC South,AFC North,0,0.772656937,0.227343063,1
2014-12-21,2014,16,0,CAR,17.0,13.0,CLE,CAR,-6.0,40.0,Bank of America Stadium,0,50.0,4.0,,,1,0,0.0,0.5,0.38461538461538464,0.75,0.25,NFC South,AFC North,0,0.70889512,0.29110488,1
2004-09-26,2004,3,0,NYG,27.0,10.0,CLE,NYG,-3.0,38.0,Giants Stadium,0,72.0,7.0,62,,1,0,0.0,0.5,0.5,0.25,0.3125,NFC East,AFC North,0,0.5277837,0.4722163,1
2012-10-07,2012,5,0,NYG,41.0,27.0,CLE,NYG,-8.0,44.0,MetLife Stadium,0,52.0,4.0,84,,1,0,1.0,0.0,0.5,0.5625,0.25,NFC East,AFC North,0,0.85034165,0.14965835,1
2005-12-18,2005,15,0,OAK,7.0,9.0,CLE,OAK,-3.0,40.5,Oakland Coliseum,0,52.0,19.0,92,,1,0,0.0,0.3076923076923077,0.3076923076923077,0.3125,0.25,AFC West,AFC North,0,0.5792040279999999,0.420795972,0
2006-10-01,2006,4,0,OAK,21.0,24.0,CLE,CLE,-2.5,33.5,Oakland Coliseum,0,61.0,10.0,63,,0,1,1.0,0.0,0.0,0.25,0.375,AFC West,AFC North,0,0.549682166,0.450317834,0
2007-09-23,2007,3,0,OAK,26.0,24.0,CLE,OAK,-3.0,41.5,Oakland Coliseum,0,61.0,6.0,76,,1,0,1.0,0.5,0.0,0.125,0.25,AFC West,AFC North,0,0.471732841,0.528267159,1
2011-10-16,2011,6,0,OAK,24.0,17.0,CLE,OAK,-6.5,45.0,Oakland Coliseum,0,74.0,8.0,60,,1,0,0.0,0.5,0.6,0.5,0.3125,AFC West,AFC North,0,0.734412532,0.265587468,1
2012-12-02,2012,13,0,OAK,17.0,20.0,CLE,CLE,-2.5,39.5,Oakland Coliseum,0,62.0,2.0,84,,0,1,0.0,0.2727272727272727,0.2727272727272727,0.5,0.25,AFC West,AFC North,0,0.56573035,0.43426965,0
2018-09-30,2018,4,0,OAK,45.0,42.0,CLE,OAK,-2.5,44.5,Oakland Coliseum,0,71.0,8.0,,,1,0,1.0,0.5,0.0,0.375,0.0,AFC West,AFC North,0,0.7076452809999999,0.292354719,1
2007-10-28,2007,8,0,LAR,20.0,27.0,CLE,CLE,-3.0,46.5,Edward Jones Dome,0,72.0,0.0,,DOME,0,1,1.0,0.5,0.0,0.5,0.25,NFC West,AFC North,0,0.48040784200000003,0.5195921579999999,0
2015-10-25,2015,7,0,LAR,24.0,6.0,CLE,LAR,-6.0,44.0,Edward Jones Dome,0,72.0,0.0,,DOME,1,0,0.0,0.3333333333333333,0.4,0.375,0.4375,NFC West,AFC North,0,0.66559458,0.33440542,1
2008-10-19,2008,7,0,WAS,14.0,11.0,CLE,WAS,-7.0,42.0,FedEx Field,0,51.0,14.0,43,,1,0,0.0,0.4,0.6666666666666666,0.5625,0.625,NFC East,AFC North,0,0.657049942,0.34295005799999995,1
2016-10-02,2016,4,0,WAS,31.0,20.0,CLE,WAS,-7.5,47.5,FedEx Field,0,70.0,1.0,,,1,0,1.0,0.0,0.3333333333333333,0.5625,0.1875,NFC East,AFC North,0,0.7324959879999999,0.267504012,1
2002-11-24,2002,12,0,NO,15.0,24.0,CLE,NO,-5.5,48.5,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,0.0,0.5,0.7,0.4375,0.4375,NFC South,AFC North,0,0.704989416,0.29501058399999996,0
2010-10-24,2010,7,0,NO,17.0,30.0,CLE,NO,-12.5,44.0,Louisiana Superdome,0,72.0,0.0,,DOME,1,0,1.0,0.16666666666666666,0.6666666666666666,0.8125,0.3125,NFC South,AFC North,0,0.851389851,0.148610149,0
2018-09-16,2018,2,0,NO,21.0,18.0,CLE,NO,-10.0,51.0,Mercedes-Benz Superdome,0,72.0,0.0,,DOME,1,0,0.0,0.0,0.0,0.6875,0.0,NFC South,AFC North,0,0.851545599,0.14845440099999999,1
2002-01-06,2001,17,0,PIT,28.0,7.0,CLE,PIT,-7.0,34.5,Heinz Field,0,32.0,6.0,66,,1,0,1.0,0.4666666666666667,0.8,0.5625,0.1875,AFC North,AFC North,1,0.845527782,0.154472218,1
2002-09-29,2002,4,0,PIT,16.0,13.0,CLE,PIT,-6.0,44.0,Heinz Field,0,59.0,2.0,81,,1,0,0.0,0.6666666666666666,0.0,0.8125,0.4375,AFC North,AFC North,1,0.6923432429999999,0.307656757,1
2003-01-05,2002,18,1,PIT,36.0,33.0,CLE,PIT,-8.0,43.0,Heinz Field,0,,,,,1,0,1.0,0.5625,0.6666666666666666,0.8125,0.4375,AFC North,AFC North,1,0.7237620659999999,0.27623793399999996,1
2003-10-05,2003,5,0,PIT,13.0,33.0,CLE,PIT,-7.0,42.0,Heinz Field,0,47.0,7.0,63,,1,0,1.0,0.25,0.5,0.6666666666666666,0.5625,AFC North,AFC North,1,0.723507646,0.276492354,0
2004-10-10,2004,5,0,PIT,34.0,23.0,CLE,PIT,-4.5,36.0,Heinz Field,0,53.0,9.0,81,,1,0,1.0,0.5,0.75,0.375,0.3125,AFC North,AFC North,1,0.690799831,0.30920016899999997,1
2005-11-13,2005,10,0,PIT,34.0,21.0,CLE,PIT,-7.5,34.5,Heinz Field,0,52.0,11.0,51,,1,0,1.0,0.375,0.75,0.9375,0.25,AFC North,AFC North,1,0.873563623,0.126436377,1
2006-12-07,2006,14,0,PIT,27.0,7.0,CLE,PIT,-7.5,34.5,Heinz Field,0,34.0,17.0,64,,1,0,0.0,0.3333333333333333,0.4166666666666667,0.6875,0.375,AFC North,AFC North,1,0.779898467,0.22010153300000002,1
2007-11-11,2007,10,0,PIT,31.0,28.0,CLE,PIT,-9.5,47.5,Heinz Field,0,36.0,5.0,84,,1,0,1.0,0.625,0.75,0.5,0.25,AFC North,AFC North,1,0.791290031,0.208709969,1
2008-12-28,2008,17,0,PIT,31.0,0.0,CLE,PIT,-11.5,33.0,Heinz Field,0,56.0,17.0,56,,1,0,0.0,0.26666666666666666,0.7333333333333333,0.625,0.625,AFC North,AFC North,1,0.874974677,0.125025323,1
2009-10-18,2009,6,0,PIT,27.0,14.0,CLE,PIT,-14.0,38.0,Heinz Field,0,42.0,11.0,71,,1,0,1.0,0.2,0.6,0.75,0.25,AFC North,AFC North,1,0.865657454,0.134342546,1
2010-10-17,2010,6,0,PIT,28.0,10.0,CLE,PIT,-14.0,37.5,Heinz Field,0,61.0,1.0,48,,1,0,1.0,0.2,0.75,0.5625,0.3125,AFC North,AFC North,1,0.825292052,0.174707948,1
2011-12-08,2011,14,0,PIT,14.0,3.0,CLE,PIT,-14.0,40.0,Heinz Field,0,31.0,6.0,74,,1,0,0.0,0.3333333333333333,0.75,0.75,0.3125,AFC North,AFC North,1,0.8793568540000001,0.12064314599999999,1
2012-12-30,2012,17,0,PIT,24.0,10.0,CLE,PIT,-9.5,36.0,Heinz Field,0,28.0,13.0,78,,1,0,0.0,0.3333333333333333,0.4666666666666667,0.75,0.25,AFC North,AFC North,1,0.746978206,0.25302179399999997,1
2013-12-29,2013,17,0,PIT,20.0,7.0,CLE,PIT,-9.5,44.5,Heinz Field,0,41.0,7.0,93,Rain | Fog,1,0,0.0,0.26666666666666666,0.4666666666666667,0.5,0.3125,AFC North,AFC North,1,0.824747738,0.175252262,1
2014-09-07,2014,1,0,PIT,30.0,27.0,CLE,PIT,-5.5,41.0,Heinz Field,0,72.0,6.0,,,1,0,1.0,0.0,0.0,0.5,0.25,AFC North,AFC North,1,0.772161082,0.227838918,1
2015-11-15,2015,10,0,PIT,30.0,9.0,CLE,PIT,-7.0,43.0,Heinz Field,0,60.0,6.0,,,1,0,0.0,0.2222222222222222,0.5555555555555556,0.6875,0.4375,AFC North,AFC North,1,0.8269477140000001,0.17305228600000003,1
2017-01-01,2016,17,0,PIT,27.0,24.0,CLE,PIT,-3.0,41.5,Heinz Field,0,38.0,1.0,,,1,0,1.0,0.06666666666666667,0.6666666666666666,0.625,0.1875,AFC North,AFC North,1,0.927782935,0.072217065,1
2017-12-31,2017,17,0,PIT,28.0,24.0,CLE,PIT,-5.0,38.5,Heinz Field,0,11.0,3.0,,,1,0,1.0,0.0,0.8,0.6875,0.0625,AFC North,AFC North,1,0.953943865,0.046056135,1
2018-10-28,2018,8,0,PIT,33.0,18.0,CLE,PIT,-8.5,47.5,Heinz Field,0,47.0,11.0,,,1,0,1.0,0.3333333333333333,0.6,0.8125,0.0,AFC North,AFC North,1,0.878180108,0.121819892,1
2002-10-13,2002,6,0,TB,17.0,3.0,CLE,TB,-7.5,36.5,Raymond James Stadium,0,79.0,7.0,82,,1,0,0.0,0.4,0.8,0.5625,0.4375,NFC South,AFC North,0,0.795291326,0.20470867399999998,1
2010-09-12,2010,1,0,TB,17.0,14.0,CLE,TB,-2.5,37.0,Raymond James Stadium,0,87.0,6.0,78,,1,0,0.0,0.0,0.0,0.1875,0.3125,NFC South,AFC North,0,0.58176796,0.41823204,1
2018-10-21,2018,7,0,TB,26.0,23.0,CLE,TB,-3.5,52.5,Raymond James Stadium,0,79.0,7.0,,,1,0,0.0,0.4,0.4,0.3125,0.0,NFC South,AFC North,0,0.770320531,0.229679469,1
2009-11-22,2009,11,0,DET,38.0,37.0,CLE,DET,-3.0,37.5,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.25,NFC North,AFC North,0,0.501322544,0.498677456,1
2017-11-12,2017,10,0,DET,38.0,24.0,CLE,DET,-10.5,42.5,Ford Field,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.5,0.5625,0.0625,NFC North,AFC North,0,0.884748753,0.11525124699999999,1
2005-01-02,2004,17,0,HOU,14.0,22.0,CLE,HOU,-10.0,41.0,Reliant Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.2,0.4666666666666667,0.3125,0.3125,AFC South,AFC North,0,0.782900403,0.217099597,0
2005-10-30,2005,8,0,HOU,19.0,16.0,CLE,HOU,-2.0,37.5,Reliant Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.3333333333333333,0.0,0.4375,0.25,AFC South,AFC North,0,0.55869021,0.44130979,1
2006-12-31,2006,17,0,HOU,14.0,6.0,CLE,HOU,-6.0,37.5,Reliant Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.26666666666666666,0.3333333333333333,0.125,0.375,AFC South,AFC North,0,0.6260147,0.3739853,1
2011-11-06,2011,9,0,HOU,30.0,12.0,CLE,HOU,-10.5,41.0,Reliant Stadium,0,78.0,1.0,,DOME (Open Roof),1,0,1.0,0.42857142857142855,0.625,0.375,0.3125,AFC South,AFC North,0,0.7729651959999999,0.22703480399999998,1
2017-10-15,2017,6,0,HOU,33.0,17.0,CLE,HOU,-9.5,47.0,NRG Stadium,0,72.0,0.0,,DOME,1,0,1.0,0.0,0.4,0.5625,0.0625,AFC South,AFC North,0,0.826674835,0.173325165,1
2018-12-02,2018,13,0,HOU,29.0,13.0,CLE,HOU,-5.0,47.5,NRG Stadium,0,72.0,0.0,,DOME,1,0,0.0,0.4,0.7272727272727273,0.25,0.0,AFC South,AFC North,0,0.766213635,0.233786365,1
2001-12-02,2001,12,0,BAL,39.0,27.0,IND,BAL,-7.0,43.0,M&T Bank Stadium,0,50.0,7.0,62,,1,0,1.0,0.4,0.6363636363636364,0.75,0.625,AFC North,AFC South,0,0.746534052,0.253465948,1
2005-09-11,2005,1,0,BAL,7.0,24.0,IND,IND,-3.0,47.0,M&T Bank Stadium,0,69.0,4.0,63,,0,1,0.0,0.0,0.0,0.5625,0.75,AFC North,AFC South,0,0.491341707,0.508658293,0
2007-01-13,2006,19,1,BAL,6.0,15.0,IND,BAL,-4.0,41.0,M&T Bank Stadium,0,,,,,1,0,0.0,0.75,0.8125,0.375,0.875,AFC North,AFC South,0,0.618816342,0.381183658,0
2007-12-09,2007,14,0,BAL,20.0,44.0,IND,IND,-9.0,42.0,M&T Bank Stadium,0,39.0,5.0,88,,0,1,1.0,0.8333333333333334,0.3333333333333333,0.8125,0.75,AFC North,AFC South,0,0.222335883,0.777664117,0
2009-11-22,2009,11,0,BAL,15.0,17.0,IND,IND,-1.5,44.5,M&T Bank Stadium,0,55.0,6.0,77,,0,1,0.0,1.0,0.5555555555555556,0.6875,0.75,AFC North,AFC South,0,0.44278920299999996,0.557210797,0
2011-12-11,2011,14,0,BAL,24.0,10.0,IND,BAL,-16.5,41.5,M&T Bank Stadium,0,45.0,2.0,34,,1,0,0.0,0.0,0.75,0.75,0.625,AFC North,AFC South,0,0.91238368,0.08761632,1
2013-01-06,2012,18,1,BAL,24.0,9.0,IND,BAL,-7.0,47.0,M&T Bank Stadium,0,,,,,1,0,0.0,0.6875,0.625,0.75,0.125,AFC North,AFC South,0,0.676365936,0.323634064,1
2017-12-23,2017,16,0,BAL,23.0,16.0,IND,BAL,-13.5,41.0,M&T Bank Stadium,0,63.0,14.0,,,1,0,0.0,0.21428571428571427,0.5714285714285714,0.5,0.5,AFC North,AFC South,0,0.8443035440000001,0.15569645599999998,1
2001-11-04,2001,8,0,BUF,14.0,30.0,IND,IND,-3.0,44.5,Ralph Wilson Stadium,0,48.0,14.0,76,,0,1,0.0,0.5,0.16666666666666666,0.5,0.625,AFC East,AFC South,0,0.449287841,0.550712159,0
2003-11-23,2003,12,0,BUF,14.0,17.0,IND,IND,-3.0,38.5,Ralph Wilson Stadium,0,56.0,12.0,62,,0,1,0.0,0.8,0.4,0.5,0.625,AFC East,AFC South,0,0.37888478600000003,0.621115214,0
2010-01-03,2009,17,0,BUF,30.0,7.0,IND,BUF,-8.0,32.0,Ralph Wilson Stadium,0,14.0,13.0,84,Snow,1,0,1.0,0.9333333333333333,0.3333333333333333,0.4375,0.75,AFC East,AFC South,0,0.20660825800000002,0.7933917420000001,1
2015-09-13,2015,1,0,BUF,27.0,14.0,IND,IND,-1.0,44.5,Ralph Wilson Stadium,0,53.0,7.0,,,0,1,0.0,0.0,0.0,0.5625,0.6875,AFC East,AFC South,0,0.52582065,0.47417935,1
2017-12-10,2017,14,0,BUF,13.0,7.0,IND,BUF,-3.5,36.5,New Era Field,0,32.0,15.0,,Snow,1,0,0.0,0.25,0.5,0.4375,0.5,AFC East,AFC South,0,0.72145864,0.27854136,1
2005-11-20,2005,11,0,CIN,37.0,45.0,IND,IND,-4.5,48.5,Paul Brown Stadium,0,44.0,8.0,48,,0,1,1.0,1.0,0.7777777777777778,0.5,0.75,AFC North,AFC South,0,0.394234449,0.6057655510000001,0
2011-10-16,2011,6,0,CIN,27.0,17.0,IND,CIN,-4.5,40.5,Paul Brown Stadium,0,77.0,1.0,41,,1,0,1.0,0.0,0.6,0.25,0.625,AFC North,AFC South,0,0.644214631,0.35578536899999996,1
2013-12-08,2013,14,0,CIN,42.0,28.0,IND,CIN,-7.0,43.5,Paul Brown Stadium,0,28.0,7.0,85,,1,0,1.0,0.6666666666666666,0.6666666666666666,0.625,0.6875,AFC North,AFC South,0,0.70334657,0.29665343,1
2017-10-29,2017,8,0,CIN,24.0,23.0,IND,CIN,-11.0,41.5,Paul Brown Stadium,0,44.0,6.0,,,1,0,1.0,0.2857142857142857,0.3333333333333333,0.4,0.5,AFC North,AFC South,0,0.7042197370000001,0.295780263,1
2002-12-15,2002,15,0,CLE,23.0,28.0,IND,IND,-2.0,41.5,FirstEnergy Stadium,0,36.0,14.0,79,,0,1,1.0,0.6153846153846154,0.5384615384615384,0.4375,0.375,AFC North,AFC South,0,0.5112404779999999,0.48875952200000006,0
2003-09-07,2003,1,0,CLE,6.0,9.0,IND,IND,-2.0,48.0,FirstEnergy Stadium,0,65.0,4.0,72,,0,1,0.0,0.0,0.0,0.5625,0.625,AFC North,AFC South,0,0.572004363,0.42799563700000004,0
2008-11-30,2008,13,0,CLE,6.0,10.0,IND,IND,-4.0,44.0,FirstEnergy Stadium,0,34.0,10.0,76,,0,1,0.0,0.6363636363636364,0.36363636363636365,0.625,0.8125,AFC North,AFC South,0,0.350815169,0.649184831,0
2014-12-07,2014,14,0,CLE,24.0,25.0,IND,IND,-3.0,50.0,FirstEnergy Stadium,0,38.0,11.0,,,0,1,0.0,0.6666666666666666,0.5833333333333334,0.25,0.6875,AFC North,AFC South,0,0.37152498100000003,0.628475019,0
2006-11-19,2006,11,0,DAL,21.0,14.0,IND,IND,-1.0,49.0,Texas Stadium,0,51.0,8.0,42,,0,1,0.0,1.0,0.5555555555555556,0.5625,0.875,NFC East,AFC South,0,0.327227975,0.672772025,1
2014-12-21,2014,16,0,DAL,42.0,7.0,IND,DAL,-3.5,53.5,Cowboys Stadium,0,51.0,9.0,,DOME,1,0,0.0,0.7142857142857143,0.7142857142857143,0.5,0.6875,NFC East,AFC South,0,0.584766444,0.415233556,1
2008-10-19,2008,7,0,GB,34.0,14.0,IND,IND,-2.5,47.0,Lambeau Field,0,50.0,14.0,68,,0,1,1.0,0.6,0.5,0.8125,0.8125,NFC North,AFC South,0,0.50572743,0.49427257,1
